"Itteration";"Model";"AUC";"ALIFT";"ACC";"Lower";"Upper";"Window-size";"Clustering";"Amount of Clusters";"Silhouette";"% Ommited"
"347";"37";"lr";"0.627604384570329";"0.655526315789474";"94.3028485757121";"18001";"20001";"2000";"OPTICS";"70";"";"0.0201970141454669"
"348";"38";"lr";"0.731737310308739";"0.721333333333334";"77.9610194902549";"18501";"20501";"2000";"OPTICS";"69";"";"0.0173194419081046"
"349";"39";"lr";"0.849718574108818";"0.822692307692307";"91.4542728635682";"19001";"21001";"2000";"OPTICS";"53";"";"0.0144493597956186"
"350";"40";"lr";"0.928700128700129";"0.905";"95.3523238380809";"19501";"21501";"2000";"OPTICS";"53";"";"0.0144063230938686"
"351";"41";"lr";"0.831920738835632";"0.804642857142857";"92.8035982008996";"20001";"22001";"2000";"OPTICS";"51";"";"0.0123900042062637"
"352";"42";"lr";"0.871264495985727";"0.838559322033898";"92.2038980509745";"20501";"22501";"2000";"OPTICS";"53";"";"0.0141257530281829"
"353";"43";"lr";"0.824782025486251";"0.81107142857143";"48.2758620689655";"21001";"23001";"2000";"OPTICS";"54";"";"0.0155718596945362"
"354";"44";"lr";"0.602676257128046";"0.548333333333334";"17.2413793103448";"21501";"23501";"2000";"OPTICS";"50";"";"0.0145063792581394"
"355";"45";"lr";"0.633012647281375";"0.607068965517241";"45.7271364317841";"22001";"24001";"2000";"OPTICS";"39";"";"0.0128600716239853"
"356";"46";"lr";"0.737039917055469";"0.727916666666668";"95.5022488755622";"22501";"24501";"2000";"OPTICS";"55";"";"0.0151563096860722"
"357";"47";"lr";"0.892939814814815";"0.876851851851852";"96.2518740629685";"23001";"25001";"2000";"OPTICS";"63";"";"0.0203462131018657"
"358";"48";"lr";"0.779014939309057";"0.748472222222222";"88.9055472263868";"23501";"25501";"2000";"OPTICS";"53";"";"0.0207846581355965"
"359";"49";"lr";"0.773268468939097";"0.741794871794873";"87.856071964018";"24001";"26001";"2000";"OPTICS";"43";"";"0.0198391209051597"
"360";"50";"lr";"0.887867078825348";"0.876000000000002";"96.7016491754123";"24501";"26501";"2000";"OPTICS";"33";"";"0.0220209757031428"
"361";"51";"lr";"0.761028893587033";"0.687272727272728";"97.3013493253373";"25001";"27001";"2000";"OPTICS";"35";"";"0.0196301483361054"
"362";"52";"lr";"0.522110963921141";"0.577682926829268";"93.8530734632684";"25501";"27501";"2000";"OPTICS";"36";"";"0.0203017835020719"
"363";"53";"lr";"0.776825372087587";"0.760853658536585";"89.9550224887556";"26001";"28001";"2000";"OPTICS";"54";"";"0.0211775088393641"
"364";"54";"lr";"0.914933837429111";"0.886304347826086";"93.4032983508246";"26501";"28501";"2000";"OPTICS";"44";"";"0.02308692126606"
"365";"55";"lr";"0.927241527241527";"0.903378378378379";"94.4527736131934";"27001";"29001";"2000";"OPTICS";"36";"";"0.0231507088601862"
"366";"56";"lr";"0.6048707627655";"0.581428571428571";"77.0614692653673";"27501";"29501";"2000";"OPTICS";"37";"";"0.0232262965481255"
"367";"57";"lr";"0.720722740315638";"0.67979674796748";"80.0599700149925";"28001";"30001";"2000";"OPTICS";"38";"";"0.0231647011951094"
"368";"58";"lr";"0.789723170269245";"0.754259259259259";"88.3058470764618";"28501";"30501";"2000";"OPTICS";"49";"";"0.0222565995412867"
"369";"59";"lr";"0.755817903855954";"0.733275862068966";"54.2728635682159";"29001";"31001";"2000";"OPTICS";"47";"";"0.0225847988582773"
"370";"60";"lr";"0.553682656826568";"0.54356";"50.6746626686657";"29501";"31501";"2000";"OPTICS";"44";"";"0.0229568164141533"
"371";"61";"lr";"0.735987010241925";"0.650140562248996";"65.8170914542729";"30001";"32001";"2000";"OPTICS";"43";"";"0.022738322285615"
"372";"62";"lr";"0.730124378109453";"0.709179104477612";"90.2548725637181";"30501";"32501";"2000";"OPTICS";"44";"";"0.022637038181635"
"373";"63";"lr";"0.852022130444947";"0.830365853658537";"93.5532233883059";"31001";"33001";"2000";"OPTICS";"38";"";"0.0230746487261104"
"374";"64";"lr";"0.951161904761905";"0.922619047619047";"95.0524737631184";"31501";"33501";"2000";"OPTICS";"44";"";"0.0233875352056496"
"375";"65";"lr";"0.945614828209765";"0.922142857142857";"93.5532233883059";"32001";"34001";"2000";"OPTICS";"39";"";"0.0236919174557607"
"376";"66";"lr";"0.947982283464567";"0.9259375";"92.2038980509745";"32501";"34501";"2000";"OPTICS";"43";"";"0.0239927376159466"
"377";"67";"lr";"0.934557309540151";"0.904361702127659";"79.9100449775112";"33001";"35001";"2000";"OPTICS";"42";"";"0.0236809551266119"
"378";"68";"lr";"0.906153706724669";"0.873148148148148";"91.7541229385307";"33501";"35501";"2000";"OPTICS";"46";"";"0.023844630016381"
"379";"69";"lr";"0.837708924629454";"0.805634920634922";"89.3553223388306";"34001";"36001";"2000";"OPTICS";"49";"";"0.0222854647491487"
"380";"70";"lr";"0.871571141837645";"0.838389830508475";"91.1544227886057";"34501";"36501";"2000";"OPTICS";"51";"";"0.0235061872922491"
"381";"71";"lr";"0.931704319879006";"0.885704225352112";"91.304347826087";"35001";"37001";"2000";"OPTICS";"38";"";"0.0242292782272288"
"382";"72";"lr";"0.779405478280885";"0.733990825688073";"84.1079460269865";"35501";"37501";"2000";"OPTICS";"29";"";"0.0271797676030539"
"383";"73";"lr";"0.746962592476816";"0.669142857142857";"72.1139430284858";"36001";"38001";"2000";"OPTICS";"21";"";"0.0297431606907362"
"384";"74";"lr";"0.647681635633443";"0.592550200803213";"65.8170914542729";"36501";"38501";"2000";"OPTICS";"15";"";"0.037592231249815"
"385";"1";"ksvm";"0.901787814631851";"0.893461538461539";"98.0509745127436";"1";"2001";"2000";"OPTICS";"47";"";"0.0208673001226132"
"386";"2";"ksvm";"0.774390243902439";"0.771363636363637";"98.3508245877061";"501";"2501";"2000";"OPTICS";"49";"";"0.021100908710068"
"387";"3";"ksvm";"0.659004524886878";"0.655";"97.4512743628186";"1001";"3001";"2000";"OPTICS";"50";"";"0.0202253426869616"
"388";"4";"ksvm";"0.712173579109063";"0.7075";"97.6011994002998";"1501";"3501";"2000";"OPTICS";"53";"";"0.020581743773008"
"389";"5";"ksvm";"0.811078622482131";"0.801315789473684";"96.551724137931";"2001";"4001";"2000";"OPTICS";"50";"";"0.0210403900380683"
"390";"6";"ksvm";"0.709713701431493";"0.703666666666667";"97.7511244377811";"2501";"4501";"2000";"OPTICS";"48";"";"0.0205359292527008"
"391";"7";"ksvm";"0.843952604515985";"0.83";"96.2518740629685";"3001";"5001";"2000";"OPTICS";"55";"";"0.0207698091181224"
"392";"8";"ksvm";"0.83869885982562";"0.825";"95.8020989505247";"3501";"5501";"2000";"OPTICS";"51";"";"0.0203315513163336"
"393";"9";"ksvm";"0.865415854450942";"0.854473684210526";"97.0014992503748";"4001";"6001";"2000";"OPTICS";"56";"";"0.0204434235427693"
"394";"10";"ksvm";"0.668399284596468";"0.661785714285714";"95.8020989505247";"4501";"6501";"2000";"OPTICS";"53";"";"0.019698611080674"
"395";"11";"ksvm";"0.570190274841438";"0.566818181818182";"96.7016491754123";"5001";"7001";"2000";"OPTICS";"40";"";"0.0162723684678412"
"396";"12";"ksvm";"0.643269908386187";"0.637272727272727";"96.7016491754123";"5501";"7501";"2000";"OPTICS";"55";"";"0.0189532419435284"
"397";"13";"ksvm";"0.743710407239819";"0.736176470588235";"97.4512743628186";"6001";"8001";"2000";"OPTICS";"57";"";"0.0201872719266691"
"398";"14";"ksvm";"0.568818040435459";"0.565833333333333";"96.4017991004498";"6501";"8501";"2000";"OPTICS";"52";"";"0.0204974308011555"
"399";"15";"ksvm";"0.873310993406118";"0.856379310344828";"95.8020989505247";"7001";"9001";"2000";"OPTICS";"52";"";"0.0210160878914729"
"400";"16";"ksvm";"0.708081824279007";"0.699642857142857";"95.5022488755622";"7501";"9501";"2000";"OPTICS";"50";"";"0.0212480260116436"
"401";"17";"ksvm";"0.648685066443639";"0.641764705882352";"94.7526236881559";"8001";"10001";"2000";"OPTICS";"48";"";"0.0213725945486064"
"402";"18";"ksvm";"0.803763440860215";"0.789516129032258";"95.3523238380809";"8501";"10501";"2000";"OPTICS";"49";"";"0.0206985373393859"
"403";"19";"ksvm";"0.751363703376087";"0.743571428571429";"96.8515742128936";"9001";"11001";"2000";"OPTICS";"39";"";"0.0201476060152723"
"404";"20";"ksvm";"0.599847050951152";"0.59530303030303";"95.2023988005997";"9501";"11501";"2000";"OPTICS";"36";"";"0.021252276081265"
"405";"21";"ksvm";"0.771685669572994";"0.759642857142857";"95.8020989505247";"10001";"12001";"2000";"OPTICS";"42";"";"0.0209315172980157"
"406";"22";"ksvm";"0.62042481699268";"0.615384615384615";"96.2518740629685";"10501";"12501";"2000";"OPTICS";"34";"";"0.0227130218390876"
"407";"23";"ksvm";"0.952657480314961";"0.9309375";"95.2023988005997";"11001";"13001";"2000";"OPTICS";"38";"";"0.0227779972118162"
"408";"24";"ksvm";"0.657875457875458";"0.650666666666667";"95.5022488755622";"11501";"13501";"2000";"OPTICS";"50";"";"0.0225235786526654"
"409";"25";"ksvm";"0.652956567242282";"0.646666666666667";"95.5022488755622";"12001";"14001";"2000";"OPTICS";"54";"";"0.0219843812040331"
"410";"26";"ksvm";"0.951355872512766";"0.926944444444444";"93.5532233883059";"12501";"14501";"2000";"OPTICS";"59";"";"0.0207692294178152"
"411";"27";"ksvm";"0.871676351470329";"0.851388888888889";"94.3028485757121";"13001";"15001";"2000";"OPTICS";"55";"";"0.02098321374925"
"412";"28";"ksvm";"0.892054574638844";"0.866136363636363";"93.5532233883059";"13501";"15501";"2000";"OPTICS";"50";"";"0.0218068246366035"
"413";"29";"ksvm";"0.848593469960259";"0.826951219512195";"94.0029985007496";"14001";"16001";"2000";"OPTICS";"42";"";"0.0222605105064912"
"414";"30";"ksvm";"0.794181308887191";"0.771274509803921";"92.503748125937";"14501";"16501";"2000";"OPTICS";"39";"";"0.0223992949657344"
"415";"31";"ksvm";"0.619814393706595";"0.610471698113208";"92.503748125937";"15001";"17001";"2000";"OPTICS";"42";"";"0.0221816246862668"
"416";"32";"ksvm";"0.594921070693205";"0.588191489361702";"93.1034482758621";"15501";"17501";"2000";"OPTICS";"37";"";"0.0229371432962082"
"417";"33";"ksvm";"0.621112115732369";"0.616142857142857";"94.7526236881559";"16001";"18001";"2000";"OPTICS";"36";"";"0.0229125289356333"
"418";"34";"ksvm";"0.618403398926655";"0.610581395348837";"93.7031484257871";"16501";"18501";"2000";"OPTICS";"24";"";"0.0235528298807554"
"419";"35";"ksvm";"0.628792038435141";"0.62031914893617";"92.9535232383808";"17001";"19001";"2000";"OPTICS";"42";"";"0.0231142987608592"
"420";"36";"ksvm";"0.778555487928586";"0.765967741935484";"95.5022488755622";"17501";"19501";"2000";"OPTICS";"54";"";"0.0225322045977891"
"421";"37";"ksvm";"0.725253116893984";"0.712105263157894";"94.1529235382309";"18001";"20001";"2000";"OPTICS";"70";"";"0.0201970141454669"
"422";"38";"ksvm";"0.795395081109367";"0.781666666666667";"95.952023988006";"18501";"20501";"2000";"OPTICS";"69";"";"0.0173194419081046"
"423";"39";"ksvm";"0.830581613508443";"0.804807692307692";"92.3538230884558";"19001";"21001";"2000";"OPTICS";"53";"";"0.0144493597956186"
"424";"40";"ksvm";"0.802788502788503";"0.786081081081082";"94.3028485757121";"19501";"21501";"2000";"OPTICS";"53";"";"0.0144063230938686"
"425";"41";"ksvm";"0.815378770166004";"0.789285714285714";"92.0539730134932";"20001";"22001";"2000";"OPTICS";"51";"";"0.0123900042062637"
"426";"42";"ksvm";"0.689897413024086";"0.672627118644068";"91.1544227886057";"20501";"22501";"2000";"OPTICS";"53";"";"0.0141257530281829"
"427";"43";"ksvm";"0.790017885088308";"0.777500000000001";"95.8020989505247";"21001";"23001";"2000";"OPTICS";"54";"";"0.0155718596945362"
"428";"44";"ksvm";"0.70263089683774";"0.695";"96.4017991004498";"21501";"23501";"2000";"OPTICS";"50";"";"0.0145063792581394"
"429";"45";"ksvm";"0.693600691817101";"0.685";"95.6521739130435";"22001";"24001";"2000";"OPTICS";"39";"";"0.0128600716239853"
"430";"46";"ksvm";"0.927293934681182";"0.9125";"96.551724137931";"22501";"24501";"2000";"OPTICS";"55";"";"0.0151563096860722"
"431";"47";"ksvm";"0.87974537037037";"0.863888888888889";"95.952023988006";"23001";"25001";"2000";"OPTICS";"63";"";"0.0203462131018657"
"432";"48";"ksvm";"0.224486461251167";"0.254305555555556";"89.2053973013493";"23501";"25501";"2000";"OPTICS";"53";"";"0.0207846581355965"
"433";"49";"ksvm";"0.853206216533891";"0.811666666666667";"88.3058470764618";"24001";"26001";"2000";"OPTICS";"43";"";"0.0198391209051597"
"434";"50";"ksvm";"0.734621329211746";"0.7275";"97.0014992503748";"24501";"26501";"2000";"OPTICS";"33";"";"0.0220209757031428"
"435";"51";"ksvm";"0.822973925299507";"0.812727272727273";"97.1514242878561";"25001";"27001";"2000";"OPTICS";"35";"";"0.0196301483361054"
"436";"52";"ksvm";"0.523026572118756";"0.522073170731707";"93.8530734632684";"25501";"27501";"2000";"OPTICS";"36";"";"0.0203017835020719"
"437";"53";"ksvm";"0.726603288397101";"0.712317073170732";"93.7031484257871";"26001";"28001";"2000";"OPTICS";"54";"";"0.0211775088393641"
"438";"54";"ksvm";"0.750927676258489";"0.733260869565217";"93.2533733133433";"26501";"28501";"2000";"OPTICS";"44";"";"0.02308692126606"
"439";"55";"ksvm";"0.771814671814672";"0.756621621621622";"94.4527736131934";"27001";"29001";"2000";"OPTICS";"36";"";"0.0231507088601862"
"440";"56";"ksvm";"0.503835345940609";"0.502922077922078";"76.4617691154423";"27501";"29501";"2000";"OPTICS";"37";"";"0.0232262965481255"
"441";"57";"ksvm";"0.436244619799139";"0.448252032520325";"81.4092953523238";"28001";"30001";"2000";"OPTICS";"38";"";"0.0231647011951094"
"442";"58";"ksvm";"0.735305271141449";"0.706975308641975";"87.856071964018";"28501";"30501";"2000";"OPTICS";"49";"";"0.0222565995412867"
"443";"59";"ksvm";"0.637506369967725";"0.626379310344828";"91.0044977511244";"29001";"31001";"2000";"OPTICS";"47";"";"0.0225847988582773"
"444";"60";"ksvm";"0.653845018450185";"0.62508";"81.7091454272864";"29501";"31501";"2000";"OPTICS";"44";"";"0.0229568164141533"
"445";"61";"ksvm";"0.719038834764897";"0.637168674698795";"63.1184407796102";"30001";"32001";"2000";"OPTICS";"43";"";"0.022738322285615"
"446";"62";"ksvm";"0.76547263681592";"0.738432835820895";"89.9550224887556";"30501";"32501";"2000";"OPTICS";"44";"";"0.022637038181635"
"447";"63";"ksvm";"0.855957297592145";"0.834512195121951";"93.7031484257871";"31001";"33001";"2000";"OPTICS";"38";"";"0.0230746487261104"
"448";"64";"ksvm";"0.600228571428571";"0.594285714285715";"93.7031484257871";"31501";"33501";"2000";"OPTICS";"44";"";"0.0233875352056496"
"449";"65";"ksvm";"0.749819168173599";"0.736428571428571";"95.0524737631184";"32001";"34001";"2000";"OPTICS";"39";"";"0.0236919174557607"
"450";"66";"ksvm";"0.883759842519685";"0.865937499999999";"94.7526236881559";"32501";"34501";"2000";"OPTICS";"43";"";"0.0239927376159466"
"451";"67";"ksvm";"0.812731640356898";"0.791170212765957";"92.6536731634183";"33001";"35001";"2000";"OPTICS";"42";"";"0.0236809551266119"
"452";"68";"ksvm";"0.630989064104888";"0.62";"91.904047976012";"33501";"35501";"2000";"OPTICS";"46";"";"0.023844630016381"
"453";"69";"ksvm";"0.783611899505939";"0.756746031746031";"91.6041979010495";"34001";"36001";"2000";"OPTICS";"49";"";"0.0222854647491487"
"454";"70";"ksvm";"0.922808876003568";"0.885677966101694";"93.2533733133433";"34501";"36501";"2000";"OPTICS";"51";"";"0.0235061872922491"
"455";"71";"ksvm";"0.842872672275262";"0.80669014084507";"89.3553223388306";"35001";"37001";"2000";"OPTICS";"38";"";"0.0242292782272288"
"456";"72";"ksvm";"0.749810923678932";"0.708944954128441";"83.6581709145427";"35501";"37501";"2000";"OPTICS";"29";"";"0.0271797676030539"
"457";"73";"ksvm";"0.67053245805981";"0.616666666666667";"72.1139430284858";"36001";"38001";"2000";"OPTICS";"21";"";"0.0297431606907362"
"458";"74";"ksvm";"0.642185968755404";"0.589016064257028";"63.1184407796102";"36501";"38501";"2000";"OPTICS";"15";"";"0.037592231249815"
"459";"1";"ctree";"0.935956245589273";"0.948846153846154";"98.0509745127436";"1";"2001";"2000";"OPTICS";"47";"";"0.0208673001226132"
"460";"2";"ctree";"0.970274390243902";"0.963181818181818";"98.3508245877061";"501";"2501";"2000";"OPTICS";"49";"";"0.021100908710068"
"461";"3";"ctree";"0.967873303167421";"0.952058823529412";"97.4512743628186";"1001";"3001";"2000";"OPTICS";"50";"";"0.0202253426869616"
"462";"4";"ctree";"0.937163978494624";"0.915000000000001";"96.4017991004498";"1501";"3501";"2000";"OPTICS";"53";"";"0.020581743773008"
"463";"5";"ctree";"0.880847953216374";"0.880789473684211";"97.1514242878561";"2001";"4001";"2000";"OPTICS";"50";"";"0.0210403900380683"
"464";"6";"ctree";"0.939826175869121";"0.941666666666667";"97.7511244377811";"2501";"4501";"2000";"OPTICS";"48";"";"0.0205359292527008"
"465";"7";"ctree";"0.932735300693047";"0.902500000000001";"95.8020989505247";"3001";"5001";"2000";"OPTICS";"55";"";"0.0207698091181224"
"466";"8";"ctree";"0.959059915045831";"0.937500000000001";"95.8020989505247";"3501";"5501";"2000";"OPTICS";"51";"";"0.0203315513163336"
"467";"9";"ctree";"0.937256335282651";"0.929736842105263";"97.1514242878561";"4001";"6001";"2000";"OPTICS";"56";"";"0.0204434235427693"
"468";"10";"ctree";"0.95226917057903";"0.931071428571429";"95.8020989505247";"4501";"6501";"2000";"OPTICS";"53";"";"0.019698611080674"
"469";"11";"ctree";"0.965680056377731";"0.951818181818182";"95.2023988005997";"5001";"7001";"2000";"OPTICS";"40";"";"0.0162723684678412"
"470";"12";"ctree";"0.934355179704017";"0.924545454545454";"96.7016491754123";"5501";"7501";"2000";"OPTICS";"55";"";"0.0189532419435284"
"471";"13";"ctree";"0.948280542986425";"0.913235294117646";"97.4512743628186";"6001";"8001";"2000";"OPTICS";"57";"";"0.0201872719266691"
"472";"14";"ctree";"0.969932607568688";"0.959583333333333";"96.4017991004498";"6501";"8501";"2000";"OPTICS";"52";"";"0.0204974308011555"
"473";"15";"ctree";"0.95230245378878";"0.923620689655172";"95.8020989505247";"7001";"9001";"2000";"OPTICS";"52";"";"0.0210160878914729"
"474";"16";"ctree";"0.895931142410016";"0.851071428571429";"95.8020989505247";"7501";"9501";"2000";"OPTICS";"50";"";"0.0212480260116436"
"475";"17";"ctree";"0.941803735712294";"0.923823529411765";"94.9025487256372";"8001";"10001";"2000";"OPTICS";"48";"";"0.0213725945486064"
"476";"18";"ctree";"0.943675187664841";"0.920483870967741";"95.3523238380809";"8501";"10501";"2000";"OPTICS";"49";"";"0.0206985373393859"
"477";"19";"ctree";"0.899196520713549";"0.909761904761905";"96.8515742128936";"9001";"11001";"2000";"OPTICS";"39";"";"0.0201476060152723"
"478";"20";"ctree";"0.941688175126661";"0.927424242424242";"95.2023988005997";"9501";"11501";"2000";"OPTICS";"36";"";"0.021252276081265"
"479";"21";"ctree";"0.957131678962665";"0.923928571428573";"95.6521739130435";"10001";"12001";"2000";"OPTICS";"42";"";"0.0209315172980157"
"480";"22";"ctree";"0.931747269890796";"0.913076923076923";"96.1019490254873";"10501";"12501";"2000";"OPTICS";"34";"";"0.0227130218390876"
"481";"23";"ctree";"0.959990157480315";"0.93625";"95.2023988005997";"11001";"13001";"2000";"OPTICS";"38";"";"0.0227779972118162"
"482";"24";"ctree";"0.94160125588697";"0.917000000000001";"95.5022488755622";"11501";"13501";"2000";"OPTICS";"50";"";"0.0225235786526654"
"483";"25";"ctree";"0.930664573521716";"0.920333333333334";"94.1529235382309";"12001";"14001";"2000";"OPTICS";"54";"";"0.0219843812040331"
"484";"26";"ctree";"0.955339848564888";"0.931388888888889";"95.2023988005997";"12501";"14501";"2000";"OPTICS";"59";"";"0.0207692294178152"
"485";"27";"ctree";"0.929410987849974";"0.9025";"94.9025487256372";"13001";"15001";"2000";"OPTICS";"55";"";"0.02098321374925"
"486";"28";"ctree";"0.940409309791332";"0.919090909090909";"93.4032983508246";"13501";"15501";"2000";"OPTICS";"50";"";"0.0218068246366035"
"487";"29";"ctree";"0.95349879217642";"0.920853658536585";"93.8530734632684";"14001";"16001";"2000";"OPTICS";"42";"";"0.0222605105064912"
"488";"30";"ctree";"0.831694041252865";"0.813039215686274";"92.3538230884558";"14501";"16501";"2000";"OPTICS";"39";"";"0.0223992949657344"
"489";"31";"ctree";"0.893430028885748";"0.849905660377358";"92.0539730134932";"15001";"17001";"2000";"OPTICS";"42";"";"0.0221816246862668"
"490";"32";"ctree";"0.951612903225806";"0.919042553191489";"92.503748125937";"15501";"17501";"2000";"OPTICS";"37";"";"0.0229371432962082"
"491";"33";"ctree";"0.932391500904159";"0.90042857142857";"94.7526236881559";"16001";"18001";"2000";"OPTICS";"36";"";"0.0229125289356333"
"492";"34";"ctree";"0.923785032796661";"0.900581395348837";"91.4542728635682";"16501";"18501";"2000";"OPTICS";"24";"";"0.0235528298807554"
"493";"35";"ctree";"0.903740562800274";"0.87968085106383";"92.9535232383808";"17001";"19001";"2000";"OPTICS";"42";"";"0.0231142987608592"
"494";"36";"ctree";"0.958257252992493";"0.933387096774194";"93.8530734632684";"17501";"19501";"2000";"OPTICS";"54";"";"0.0225322045977891"
"495";"37";"ctree";"0.943519370763953";"0.915263157894736";"95.8020989505247";"18001";"20001";"2000";"OPTICS";"70";"";"0.0201970141454669"
"496";"38";"ctree";"0.951622187336473";"0.935";"95.8020989505247";"18501";"20501";"2000";"OPTICS";"69";"";"0.0173194419081046"
"497";"39";"ctree";"0.964415259537211";"0.931538461538462";"93.8530734632684";"19001";"21001";"2000";"OPTICS";"53";"";"0.0144493597956186"
"498";"40";"ctree";"0.931638781638782";"0.913378378378379";"94.6026986506747";"19501";"21501";"2000";"OPTICS";"53";"";"0.0144063230938686"
"499";"41";"ctree";"0.957622165068974";"0.915535714285714";"91.6041979010495";"20001";"22001";"2000";"OPTICS";"51";"";"0.0123900042062637"
"500";"42";"ctree";"0.965864741302409";"0.926525423728814";"91.1544227886057";"20501";"22501";"2000";"OPTICS";"53";"";"0.0141257530281829"
"501";"43";"ctree";"0.932036664431031";"0.930357142857143";"95.8020989505247";"21001";"23001";"2000";"OPTICS";"54";"";"0.0155718596945362"
"502";"44";"ctree";"0.939865215137377";"0.928333333333333";"96.4017991004498";"21501";"23501";"2000";"OPTICS";"50";"";"0.0145063792581394"
"503";"45";"ctree";"0.949059561128527";"0.926379310344827";"93.4032983508246";"22001";"24001";"2000";"OPTICS";"39";"";"0.0128600716239853"
"504";"46";"ctree";"0.893468118195957";"0.85875";"96.4017991004498";"22501";"24501";"2000";"OPTICS";"55";"";"0.0151563096860722"
"505";"47";"ctree";"0.836805555555556";"0.850185185185185";"97.4512743628186";"23001";"25001";"2000";"OPTICS";"63";"";"0.0203462131018657"
"506";"48";"ctree";"0.608426704014939";"0.375694444444444";"88.6056971514243";"23501";"25501";"2000";"OPTICS";"53";"";"0.0207846581355965"
"507";"49";"ctree";"0.628607809847199";"0.857564102564103";"88.3058470764618";"24001";"26001";"2000";"OPTICS";"43";"";"0.0198391209051597"
"508";"50";"ctree";"0.915610510046368";"0.902500000000002";"97.0014992503748";"24501";"26501";"2000";"OPTICS";"33";"";"0.0220209757031428"
"509";"51";"ctree";"0.930866807610994";"0.9";"96.7016491754123";"25001";"27001";"2000";"OPTICS";"35";"";"0.0196301483361054"
"510";"52";"ctree";"0.934309982077457";"0.921585365853658";"93.8530734632684";"25501";"27501";"2000";"OPTICS";"36";"";"0.0203017835020719"
"511";"53";"ctree";"0.885490532221616";"0.855243902439024";"93.8530734632684";"26001";"28001";"2000";"OPTICS";"54";"";"0.0211775088393641"
"512";"54";"ctree";"0.929111531190926";"0.894565217391304";"93.1034482758621";"26501";"28501";"2000";"OPTICS";"44";"";"0.02308692126606"
"513";"55";"ctree";"0.866087516087516";"0.853108108108108";"93.8530734632684";"27001";"29001";"2000";"OPTICS";"36";"";"0.0231507088601862"
"514";"56";"ctree";"0.639483810536442";"0.601948051948052";"76.311844077961";"27501";"29501";"2000";"OPTICS";"37";"";"0.0232262965481255"
"515";"57";"ctree";"0.675020923003348";"0.624918699186992";"83.0584707646177";"28001";"30001";"2000";"OPTICS";"38";"";"0.0231647011951094"
"516";"58";"ctree";"0.700195929718114";"0.700802469135802";"70.1649175412294";"28501";"30501";"2000";"OPTICS";"49";"";"0.0222565995412867"
"517";"59";"ctree";"0.707632636883529";"0.686551724137931";"73.7631184407796";"29001";"31001";"2000";"OPTICS";"47";"";"0.0225847988582773"
"518";"60";"ctree";"0.676162361623616";"0.63276";"76.4617691154423";"29501";"31501";"2000";"OPTICS";"44";"";"0.0229568164141533"
"519";"61";"ctree";"0.70234046232778";"0.679738955823293";"62.6686656671664";"30001";"32001";"2000";"OPTICS";"43";"";"0.022738322285615"
"520";"62";"ctree";"0.869228855721393";"0.880671641791045";"89.9550224887556";"30501";"32501";"2000";"OPTICS";"44";"";"0.022637038181635"
"521";"63";"ctree";"0.918355022208369";"0.900609756097561";"94.0029985007496";"31001";"33001";"2000";"OPTICS";"38";"";"0.0230746487261104"
"522";"64";"ctree";"0.94287619047619";"0.916904761904761";"92.6536731634183";"31501";"33501";"2000";"OPTICS";"44";"";"0.0233875352056496"
"523";"65";"ctree";"0.945614828209765";"0.920714285714286";"93.1034482758621";"32001";"34001";"2000";"OPTICS";"39";"";"0.0236919174557607"
"524";"66";"ctree";"0.955437992125984";"0.92875";"93.4032983508246";"32501";"34501";"2000";"OPTICS";"43";"";"0.0239927376159466"
"525";"67";"ctree";"0.959368565545642";"0.927978723404255";"94.0029985007496";"33001";"35001";"2000";"OPTICS";"42";"";"0.0236809551266119"
"526";"68";"ctree";"0.94436892030693";"0.908148148148148";"93.7031484257871";"33501";"35501";"2000";"OPTICS";"46";"";"0.023844630016381"
"527";"69";"ctree";"0.922487648481026";"0.872619047619049";"92.3538230884558";"34001";"36001";"2000";"OPTICS";"49";"";"0.0222854647491487"
"528";"70";"ctree";"0.886652542372881";"0.843474576271186";"93.4032983508246";"34501";"36501";"2000";"OPTICS";"51";"";"0.0235061872922491"
"529";"71";"ctree";"0.702157576330466";"0.680774647887323";"89.3553223388306";"35001";"37001";"2000";"OPTICS";"38";"";"0.0242292782272288"
"530";"72";"ctree";"0.755310578409128";"0.673990825688073";"82.9085457271364";"35501";"37501";"2000";"OPTICS";"29";"";"0.0271797676030539"
"531";"73";"ctree";"0.714931749505054";"0.625619047619048";"68.815592203898";"36001";"38001";"2000";"OPTICS";"21";"";"0.0297431606907362"
"532";"74";"ctree";"0.730140658327088";"0.650783132530121";"66.5667166416792";"36501";"38501";"2000";"OPTICS";"15";"";"0.037592231249815"
"533";"1";"mlp";"0.5";"0.568846153846154";"98.0509745127436";"1";"2001";"2000";"OPTICS";"47";"";"0.0208673001226132"
"534";"2";"mlp";"0.5";"0.474090909090909";"98.3508245877061";"501";"2501";"2000";"OPTICS";"49";"";"0.021100908710068"
"535";"3";"mlp";"0.5";"0.414411764705882";"97.4512743628186";"1001";"3001";"2000";"OPTICS";"50";"";"0.0202253426869616"
"536";"4";"mlp";"0.5";"0.5825";"97.6011994002998";"1501";"3501";"2000";"OPTICS";"53";"";"0.020581743773008"
"537";"5";"mlp";"0.5";"0.501315789473684";"97.1514242878561";"2001";"4001";"2000";"OPTICS";"50";"";"0.0210403900380683"
"538";"6";"mlp";"0.5";"0.530333333333333";"97.7511244377811";"2501";"4501";"2000";"OPTICS";"48";"";"0.0205359292527008"
