"Itteration";"Model";"AUC";"ALIFT";"ACC";"Lower";"Upper";"Window-size";"Clustering";"Amount of Clusters";"Silhouette";"% Ommited"
"44";"44";"lr";"0.737767242150461";"0.728";"96.0407918416317";"21501";"26501";"5000";"DBSCAN";"16";"";"0.0571739853528011"
"45";"45";"lr";"0.770998799816442";"0.741056338028169";"95.8008398320336";"22001";"27001";"5000";"DBSCAN";"9";"";"0.0587090794236212"
"46";"46";"lr";"0.258323115548549";"0.302636363636364";"10.6178764247151";"22501";"27501";"5000";"DBSCAN";"9";"";"0.0627809364781725"
"47";"47";"lr";"0.860760696552871";"0.83712962962963";"93.4013197360528";"23001";"28001";"5000";"DBSCAN";"12";"";"0.0629259001577661"
"48";"48";"lr";"0.777841233580811";"0.760728155339805";"93.5812837432513";"23501";"28501";"5000";"DBSCAN";"14";"";"0.0674985130825553"
"49";"49";"lr";"0.68664276109368";"0.67395652173913";"93.1613677264547";"24001";"29001";"5000";"DBSCAN";"11";"";"0.0676554483664519"
"50";"50";"lr";"0.91401735396726";"0.896571428571428";"96.1007798440312";"24501";"29501";"5000";"DBSCAN";"9";"";"0.0775635964954858"
"51";"51";"lr";"0.892902265138525";"0.873571428571429";"95.1409718056389";"25001";"30001";"5000";"DBSCAN";"7";"";"0.0776522973293283"
"52";"52";"lr";"0.905642246745555";"0.880094339622642";"93.7612477504499";"25501";"30501";"5000";"DBSCAN";"11";"";"0.0735227904975897"
"53";"53";"lr";"0.545698015717358";"0.554042553191489";"94.3611277744451";"26001";"31001";"5000";"DBSCAN";"11";"";"0.0820709471693411"
"54";"54";"lr";"0.702348641347529";"0.676013824884793";"68.6862627474505";"26501";"31501";"5000";"DBSCAN";"12";"";"0.0843602207801546"
"55";"55";"lr";"0.749155666251557";"0.710547945205479";"83.2633473305339";"27001";"32001";"5000";"DBSCAN";"12";"";"0.0840049030506254"
"56";"56";"lr";"0.762341332707465";"0.715401337792642";"82.003599280144";"27501";"32501";"5000";"DBSCAN";"13";"";"0.0801651537679488"
"57";"57";"lr";"0.793746277546158";"0.756835748792271";"69.6460707858428";"28001";"33001";"5000";"DBSCAN";"9";"";"0.0792375694777923"
"58";"58";"lr";"0.643530730872503";"0.622763713080169";"35.9328134373125";"28501";"33501";"5000";"DBSCAN";"9";"";"0.0795447097789587"
"59";"59";"lr";"0.774056700782819";"0.717225433526012";"80.1439712057588";"29001";"34001";"5000";"DBSCAN";"10";"";"0.0793925969684129"
"60";"60";"lr";"0.71676892528056";"0.672922848664689";"80.743851229754";"29501";"34501";"5000";"DBSCAN";"11";"";"0.076962682418682"
"61";"61";"lr";"0.636412758788302";"0.610878594249201";"82.123575284943";"30001";"35001";"5000";"DBSCAN";"9";"";"0.0679127716977088"
"62";"62";"lr";"0.868872072809081";"0.840433070866142";"93.1013797240552";"30501";"35501";"5000";"DBSCAN";"8";"";"0.0704329987035283"
"63";"1";"ksvm";"0.6199502690919";"0.617222222222222";"97.8404319136173";"1";"5001";"5000";"DBSCAN";"12";"";"0.0561315748779075"
"64";"2";"ksvm";"0.570903361344538";"0.568428571428572";"97.9004199160168";"501";"5501";"5000";"DBSCAN";"11";"";"0.0558989303152965"
"65";"3";"ksvm";"0.844923076923077";"0.835952380952381";"97.4205158968206";"1001";"6001";"5000";"DBSCAN";"10";"";"0.0559568060884163"
"66";"4";"ksvm";"0.597602643813365";"0.595";"97.3605278944211";"1501";"6501";"5000";"DBSCAN";"11";"";"0.0546409982004872"
"67";"5";"ksvm";"0.780560095891904";"0.770614035087719";"96.5806838632274";"2001";"7001";"5000";"DBSCAN";"13";"";"0.0543990054092622"
"68";"6";"ksvm";"0.766666666666667";"0.757105263157894";"96.5806838632274";"2501";"7501";"5000";"DBSCAN";"28";"";"0.053320926686401"
"69";"7";"ksvm";"0.803840964668185";"0.792627118644068";"96.4607078584283";"3001";"8001";"5000";"DBSCAN";"11";"";"0.0550819471221732"
"70";"8";"ksvm";"0.547517526169212";"0.545461538461538";"96.1007798440312";"3501";"8501";"5000";"DBSCAN";"7";"";"0.058380608913869"
"71";"9";"ksvm";"0.594340250066507";"0.591428571428572";"96.6406718656269";"4001";"9001";"5000";"DBSCAN";"6";"";"0.0609425527235887"
"72";"10";"ksvm";"0.543666016587729";"0.541896551724138";"96.5206958608278";"4501";"9501";"5000";"DBSCAN";"7";"";"0.0595821514094057"
"73";"11";"ksvm";"0.816625412541254";"0.806960784313725";"96.9406118776245";"5001";"10001";"5000";"DBSCAN";"5";"";"0.0618082353009195"
"74";"12";"ksvm";"0.523745389244807";"0.522843137254902";"96.9406118776245";"5501";"10501";"5000";"DBSCAN";"4";"";"0.0628484074694533"
"75";"13";"ksvm";"0.808648133368804";"0.798392857142857";"96.7606478704259";"6001";"11001";"5000";"DBSCAN";"4";"";"0.0632043528598925"
"76";"14";"ksvm";"0.783143656716418";"0.772164179104477";"95.8008398320336";"6501";"11501";"5000";"DBSCAN";"5";"";"0.062236992983496"
"77";"15";"ksvm";"0.572945409949815";"0.56974358974359";"95.380923815237";"7001";"12001";"5000";"DBSCAN";"6";"";"0.0602559256024331"
"78";"16";"ksvm";"0.72776165996505";"0.717702702702702";"95.5608878224355";"7501";"12501";"5000";"DBSCAN";"10";"";"0.0596063164714812"
"79";"17";"ksvm";"0.713386194029851";"0.704850746268656";"95.9208158368326";"8001";"13001";"5000";"DBSCAN";"9";"";"0.0617476857078126"
"80";"18";"ksvm";"0.630902088529207";"0.62527027027027";"95.6808638272345";"8501";"13501";"5000";"DBSCAN";"9";"";"0.0647143749999645"
"81";"19";"ksvm";"0.640925179338671";"0.634848484848485";"96.1607678464307";"9001";"14001";"5000";"DBSCAN";"8";"";"0.0622870169209036"
"82";"20";"ksvm";"0.684186694531522";"0.676666666666667";"95.9208158368326";"9501";"14501";"5000";"DBSCAN";"8";"";"0.0644626447225844"
"83";"21";"ksvm";"0.889826575686221";"0.872945205479452";"95.8608278344331";"10001";"15001";"5000";"DBSCAN";"7";"";"0.0661955503020151"
"84";"22";"ksvm";"0.59633402995472";"0.591944444444444";"95.6808638272345";"10501";"15501";"5000";"DBSCAN";"7";"";"0.06790469697972"
"85";"23";"ksvm";"0.62713567839196";"0.621133333333333";"95.5608878224355";"11001";"16001";"5000";"DBSCAN";"9";"";"0.0650181733807561"
"86";"24";"ksvm";"0.926661940768746";"0.906375";"95.2009598080384";"11501";"16501";"5000";"DBSCAN";"19";"";"0.061434102957871"
"87";"25";"ksvm";"0.822901207624036";"0.805459770114942";"94.9010197960408";"12001";"17001";"5000";"DBSCAN";"20";"";"0.057864705346884"
"88";"26";"ksvm";"0.851640076579451";"0.8303";"94.0611877624475";"12501";"17501";"5000";"DBSCAN";"14";"";"0.0610304418345166"
"89";"27";"ksvm";"0.858857473300851";"0.836442307692307";"94.0611877624475";"13001";"18001";"5000";"DBSCAN";"9";"";"0.0616780145795574"
"90";"28";"ksvm";"0.593195911805237";"0.587142857142857";"93.0413917216557";"13501";"18501";"5000";"DBSCAN";"11";"";"0.060442016838584"
"91";"29";"ksvm";"0.610870603215025";"0.603114754098361";"92.9214157168566";"14001";"19001";"5000";"DBSCAN";"12";"";"0.0622445416042967"
"92";"30";"ksvm";"0.552507156253085";"0.548181818181818";"92.1415716856629";"14501";"19501";"5000";"DBSCAN";"8";"";"0.0676959139909774"
"93";"31";"ksvm";"0.638481264332757";"0.628771929824561";"93.1613677264547";"15001";"20001";"5000";"DBSCAN";"7";"";"0.0699576272790904"
"94";"32";"ksvm";"0.599051380481323";"0.593365384615384";"93.8212357528494";"15501";"20501";"5000";"DBSCAN";"8";"";"0.0664432269517367"
"95";"33";"ksvm";"0.482240178040793";"0.483019801980198";"93.9412117576485";"16001";"21001";"5000";"DBSCAN";"7";"";"0.0678494569227001"
"96";"34";"ksvm";"0.801129546904914";"0.783";"93.9412117576485";"16501";"21501";"5000";"DBSCAN";"7";"";"0.06843870451619"
"97";"35";"ksvm";"0.699789874581391";"0.688092783505155";"94.1811637672465";"17001";"22001";"5000";"DBSCAN";"8";"";"0.06536848484212"
"98";"36";"ksvm";"0.729010010430776";"0.71783950617284";"95.4409118176365";"17501";"22501";"5000";"DBSCAN";"19";"";"0.0583223250055197"
"99";"37";"ksvm";"0.776555537873966";"0.7603125";"94.4811037792442";"18001";"23001";"5000";"DBSCAN";"16";"";"0.0553384614761126"
"100";"38";"ksvm";"0.839843908509286";"0.820531914893617";"94.6610677864427";"18501";"23501";"5000";"DBSCAN";"70";"";"0.050417394022611"
"101";"39";"ksvm";"0.874562659033079";"0.844923664122137";"92.5614877024595";"19001";"24001";"5000";"DBSCAN";"243";"";"0.0440140026310208"
"102";"40";"ksvm";"0.596439403513206";"0.589227642276423";"92.621475704859";"19501";"24501";"5000";"DBSCAN";"243";"";"0.0475548467802141"
"103";"41";"ksvm";"0.87028766179438";"0.84673076923077";"94.001199760048";"20001";"25001";"5000";"DBSCAN";"39";"";"0.0510757561973059"
"104";"42";"ksvm";"0.941094438556368";"0.916978021978021";"94.8410317936413";"20501";"25501";"5000";"DBSCAN";"17";"";"0.0540987167817992"
"105";"43";"ksvm";"0.933096715422561";"0.914041095890411";"95.620875824835";"21001";"26001";"5000";"DBSCAN";"17";"";"0.0556899557680781"
"106";"44";"ksvm";"0.908265497808391";"0.891285714285715";"95.6808638272345";"21501";"26501";"5000";"DBSCAN";"16";"";"0.0571739853528011"
"107";"45";"ksvm";"0.797645522256345";"0.785";"95.7408518296341";"22001";"27001";"5000";"DBSCAN";"9";"";"0.0587090794236212"
"108";"46";"ksvm";"0.38332457523209";"0.391";"93.2213557288542";"22501";"27501";"5000";"DBSCAN";"9";"";"0.0627809364781725"
"109";"47";"ksvm";"0.732681205901219";"0.717314814814815";"93.4013197360528";"23001";"28001";"5000";"DBSCAN";"12";"";"0.0629259001577661"
"110";"48";"ksvm";"0.790355821518139";"0.772281553398058";"93.8212357528494";"23501";"28501";"5000";"DBSCAN";"14";"";"0.0674985130825553"
"111";"49";"ksvm";"0.892452935903182";"0.865";"93.1013797240552";"24001";"29001";"5000";"DBSCAN";"11";"";"0.0676554483664519"
"112";"50";"ksvm";"0.745129260220055";"0.734571428571428";"95.8008398320336";"24501";"29501";"5000";"DBSCAN";"9";"";"0.0775635964954858"
"113";"51";"ksvm";"0.769056643503896";"0.755238095238095";"94.8410317936413";"25001";"30001";"5000";"DBSCAN";"7";"";"0.0776522973293283"
"114";"52";"ksvm";"0.774690873049448";"0.757358490566037";"93.6412717456509";"25501";"30501";"5000";"DBSCAN";"11";"";"0.0735227904975897"
"115";"53";"ksvm";"0.790717019923983";"0.774042553191489";"94.3611277744451";"26001";"31001";"5000";"DBSCAN";"11";"";"0.0820709471693411"
"116";"54";"ksvm";"0.398430001589067";"0.411497695852535";"86.9226154769046";"26501";"31501";"5000";"DBSCAN";"12";"";"0.0843602207801546"
"117";"55";"ksvm";"0.415449564134496";"0.430068493150685";"82.4235152969406";"27001";"32001";"5000";"DBSCAN";"12";"";"0.0840049030506254"
"118";"56";"ksvm";"0.634087308572434";"0.61005016722408";"82.0635872825435";"27501";"32501";"5000";"DBSCAN";"13";"";"0.0801651537679488"
"119";"57";"ksvm";"0.656389385216068";"0.636739130434782";"87.5824835032993";"28001";"33001";"5000";"DBSCAN";"9";"";"0.0792375694777923"
"120";"58";"ksvm";"0.62731993744652";"0.609135021097046";"85.4829034193161";"28501";"33501";"5000";"DBSCAN";"9";"";"0.0795447097789587"
"121";"59";"ksvm";"0.474491648908473";"0.479653179190751";"79.6640671865627";"29001";"34001";"5000";"DBSCAN";"10";"";"0.0793925969684129"
"122";"60";"ksvm";"0.588757502063765";"0.570786350148368";"79.7840431913617";"29501";"34501";"5000";"DBSCAN";"11";"";"0.076962682418682"
"123";"61";"ksvm";"0.867763719850307";"0.798929712460064";"81.0437912417516";"30001";"35001";"5000";"DBSCAN";"9";"";"0.0679127716977088"
"124";"62";"ksvm";"0.625789958073423";"0.616496062992126";"92.381523695261";"30501";"35501";"5000";"DBSCAN";"8";"";"0.0704329987035283"
"125";"1";"ctree";"0.970169970706451";"0.958333333333333";"97.8404319136173";"1";"5001";"5000";"DBSCAN";"12";"";"0.0561315748779075"
"126";"2";"ctree";"0.953860294117647";"0.934999999999999";"97.9004199160168";"501";"5501";"5000";"DBSCAN";"11";"";"0.0558989303152965"
"127";"3";"ctree";"0.954380952380952";"0.936190476190475";"96.7006598680264";"1001";"6001";"5000";"DBSCAN";"10";"";"0.0559568060884163"
"128";"4";"ctree";"0.948482047835098";"0.935909090909091";"97.3605278944211";"1501";"6501";"5000";"DBSCAN";"11";"";"0.0546409982004872"
"129";"5";"ctree";"0.949934619156587";"0.936052631578948";"96.5806838632274";"2001";"7001";"5000";"DBSCAN";"13";"";"0.0543990054092622"
"130";"6";"ctree";"0.96340307289964";"0.945";"96.5806838632274";"2501";"7501";"5000";"DBSCAN";"28";"";"0.053320926686401"
