"Itteration";"Model";"AUC";"ALIFT";"ACC";"Lower";"Upper";"Window-size";"Clustering";"Amount of Clusters";"Silhouette";"% Ommited"
"181";"57";"ctree";"0.958184840080867";"0.942524752475247";"96.5790307253722";"28001";"33001";"5000";"yes";"2";"0.279244504542066";"10.5978804239152"
"182";"58";"ctree";"0.948834491648095";"0.932850467289719";"96.1702127659574";"28501";"33501";"5000";"yes";"2";"0.376775757960434";"2.61947610477904"
"183";"59";"ctree";"0.936398988005997";"0.925108695652175";"97.2007722007722";"29001";"34001";"5000";"yes";"3";"0.209650126378313";"13.5572885422915"
"184";"60";"ctree";"0.954180049554923";"0.936176470588234";"96.915633504687";"29501";"34501";"5000";"yes";"2";"0.259174685967442";"1.61967606478705"
"185";"61";"ctree";"0.965162747596432";"0.948917525773196";"97.0614965162072";"30001";"35001";"5000";"yes";"2";"0.243486294434459";"1.93961207758448"
"186";"62";"ctree";"0.945516748366013";"0.929687499999999";"97.0534069981584";"30501";"35501";"5000";"yes";"2";"0.193366692432317";"4.55908818236352"
"187";"1";"mlp";"0.5";"0.471785714285714";"96.6406718656269";"1";"5001";"5000";"yes";"6";"-0.0164354807536413";"47.1505698860228"
"188";"2";"mlp";"0.5";"0.438076923076923";"97.0571590265988";"501";"5501";"5000";"yes";"2";"0.0458963650119672";"39.372125574885"
"189";"3";"mlp";"0.5";"0.467380952380952";"97.6510067114094";"1001";"6001";"5000";"yes";"2";"0.0541046767031492";"33.6932613477305"
"190";"4";"mlp";"0.5";"0.458770491803279";"96.9560878243513";"1501";"6501";"5000";"yes";"2";"0.0643698246637673";"37.6124775044991"
"191";"5";"mlp";"0.5";"0.421326530612245";"97.7838082315694";"2001";"7001";"5000";"yes";"2";"0.067639562689102";"21.2557488502299"
"192";"6";"mlp";"0.5";"0.522017543859649";"97.4801061007958";"2501";"7501";"5000";"yes";"4";"0.0578497823474617";"31.373725254949"
"193";"7";"mlp";"0.5";"0.473771929824561";"97.7043898509867";"3001";"8001";"5000";"yes";"2";"0.137084082856";"16.2767446510698"
"194";"8";"mlp";"0.5";"0.479328358208955";"97.5645219920029";"3501";"8501";"5000";"yes";"2";"0.18191511605549";"13.6172765446911"
"195";"9";"mlp";"0.5";"0.459852941176471";"97.5920679886685";"4001";"9001";"5000";"yes";"3";"0.217945540606827";"10.5378924215157"
"196";"10";"mlp";"0.5";"0.463591549295775";"97.6458885941645";"4501";"9501";"5000";"yes";"2";"0.371581595639742";"9.81803639272145"
"197";"11";"mlp";"0.5";"0.47";"97.6736875196479";"5001";"10001";"5000";"yes";"3";"0.344400076592782";"9.1381723655269"
"198";"12";"mlp";"0.5";"0.439675324675325";"97.4910394265233";"5501";"10501";"5000";"yes";"2";"0.282878272020052";"15.876824635073"
"199";"13";"mlp";"0.5";"0.42546511627907";"97.166392092257";"6001";"11001";"5000";"yes";"3";"0.243436745615155";"17.9164167166567"
"200";"14";"mlp";"0.5";"0.4461";"96.7266775777414";"6501";"11501";"5000";"yes";"2";"0.224052617311947";"16.7166566686663"
"201";"15";"mlp";"0.5";"0.508365384615385";"96.7651632970451";"7001";"12001";"5000";"yes";"3";"0.233326810214317";"7.11857628474305"
"202";"16";"mlp";"0.5";"0.510625";"97.0579221575237";"7501";"12501";"5000";"yes";"4";"0.225946495132778";"4.21915616876625"
"203";"17";"mlp";"0.5";"0.492422680412371";"97.0263641937462";"8001";"13001";"5000";"yes";"3";"0.228145604395909";"4.27914417116577"
"204";"18";"mlp";"0.5";"0.404444444444444";"97.14648065948";"8501";"13501";"5000";"yes";"2";"0.254094174358071";"10.7978404319136"
"205";"19";"mlp";"0.5";"0.461756756756757";"97.6282051282051";"9001";"14001";"5000";"yes";"2";"0.30841036945461";"12.8374325134973"
"206";"20";"mlp";"0.5";"0.45175";"97.5527684307128";"9501";"14501";"5000";"yes";"2";"0.277841787185732";"3.85922815436912"
"207";"21";"mlp";"0.5";"0.438108108108108";"97.5033738191633";"10001";"15001";"5000";"yes";"3";"0.217066034984172";"22.1955608878224"
"208";"22";"mlp";"0.5";"0.4588";"96.8563344860107";"10501";"15501";"5000";"yes";"2";"0.19268631993809";"9.17816436712657"
"209";"23";"mlp";"0.5";"0.537";"97.1900826446281";"11001";"16001";"5000";"yes";"3";"0.177185497045525";"18.5362927414517"
"210";"24";"mlp";"0.5";"0.511951219512195";"97.1428571428571";"11501";"16501";"5000";"yes";"5";"0.0833412656015058";"27.8344331133773"
"211";"25";"mlp";"0.5";"0.458768115942029";"97.5497159090909";"12001";"17001";"5000";"yes";"2";"0.0703902473710246";"31.0337932413517"
"212";"26";"mlp";"0.5";"0.489827586206896";"96.9559132260322";"12501";"17501";"5000";"yes";"2";"0.056244860762904";"28.5542891421716"
"213";"27";"mlp";"0.5";"0.390915492957746";"96.9606164383562";"13001";"18001";"5000";"yes";"5";"-0.053103101823593";"59.8280343931214"
"214";"28";"mlp";"0.5";"0.493888888888889";"97.5009916699722";"13501";"18501";"5000";"yes";"2";"0.0305435194380884";"48.7702459508098"
"215";"29";"mlp";"0.5";"0.429545454545454";"97.2724052426497";"14001";"19001";"5000";"yes";"3";"0.0650578445951276";"30.6338732253549"
"216";"30";"mlp";"0.5";"0.446948051948052";"97.4537037037037";"14501";"19501";"5000";"yes";"2";"0.142429356343479";"18.5762847430514"
"217";"31";"mlp";"0.5";"0.45474358974359";"97.5640224859463";"15001";"20001";"5000";"yes";"2";"0.16996713935904";"7.91841631673665"
"218";"32";"mlp";"0.5";"0.453387096774194";"97";"15501";"20501";"5000";"yes";"4";"0.169634355597411";"14.0171965606879"
"219";"33";"mlp";"0.5";"0.534340659340659";"96.9493798189742";"16001";"21001";"5000";"yes";"3";"0.227594563843196";"21.0157968406319"
"220";"34";"mlp";"0.5";"0.514326923076923";"96.6773162939297";"16501";"21501";"5000";"yes";"2";"0.282434307243856";"12.2375524895021"
"221";"35";"mlp";"0.5";"0.453446601941748";"96.7650753768844";"17001";"22001";"5000";"yes";"2";"0.327429476326917";"8.97820435912817"
"222";"36";"mlp";"0.5";"0.469242424242424";"96.8799243618027";"17501";"22501";"5000";"yes";"2";"0.359262905059616";"9.65806838632274"
"223";"37";"mlp";"0.5";"0.482283950617284";"97.1092077087795";"18001";"23001";"5000";"yes";"3";"0.0807880367686648";"31.9136172765447"
"224";"38";"mlp";"0.5";"0.423846153846154";"97.4214876033058";"18501";"23501";"5000";"yes";"2";"0.174521798224959";"18.496300739852"
"225";"39";"mlp";"0.5";"0.450061728395062";"96.9821162444113";"19001";"24001";"5000";"yes";"3";"0.0790821829719687";"38.9522095580884"
"226";"40";"mlp";"0.902165271566716";"0.872777777777778";"96.6777408637874";"19501";"24501";"5000";"yes";"2";"0.529842838444071";"1.33973205358928"
"227";"41";"mlp";"0.912500477773956";"0.902901234567901";"97.0703714889761";"20001";"25001";"5000";"yes";"2";"0.518286794400057";"1.33973205358928"
"228";"42";"mlp";"0.878091197492642";"0.869197530864198";"96.9495620658411";"20501";"25501";"5000";"yes";"2";"0.503171427573857";"1.33973205358928"
"229";"43";"mlp";"0.813687268279632";"0.805123456790124";"92.237994563576";"21001";"26001";"5000";"yes";"2";"0.493332226108665";"1.33973205358928"
"230";"44";"mlp";"0.84372757555386";"0.795243902439025";"94.4729688915735";"21501";"26501";"5000";"yes";"2";"0.479191384348971";"1.33973205358928"
"231";"45";"mlp";"0.918667106069541";"0.896666666666667";"94.5031712473573";"22001";"27001";"5000";"yes";"2";"0.464641646486098";"1.33973205358928"
"232";"46";"mlp";"0.849662481591207";"0.835";"94.291754756871";"22501";"27501";"5000";"yes";"2";"0.446081672261643";"1.33973205358928"
"233";"47";"mlp";"0.809663491697712";"0.783484848484849";"95.7910906298003";"23001";"28001";"5000";"yes";"3";"0.242968718160042";"4.69906018796241"
"234";"48";"mlp";"0.868855580057082";"0.857446808510637";"94.5267614151799";"23501";"28501";"5000";"yes";"3";"0.34095124824518";"1.59968006398721"
"235";"49";"mlp";"0.923309678012034";"0.91219512195122";"94.859241126071";"24001";"29001";"5000";"yes";"2";"0.26253806826741";"3.91921615676865"
"236";"50";"mlp";"0.918379850499743";"0.90820987654321";"96.8437025796662";"24501";"29501";"5000";"yes";"2";"0.371258753562952";"2.31953609278145"
"237";"51";"mlp";"0.936508696006607";"0.925114942528735";"96.8168168168168";"25001";"30001";"5000";"yes";"3";"0.360295473891988";"0.199960007998401"
"238";"52";"mlp";"0.918598776052442";"0.908150684931508";"97.3586078309509";"25501";"30501";"5000";"yes";"4";"0.324109102822035";"6.91861627674465"
"239";"53";"mlp";"0.941842422940065";"0.926428571428571";"94.8902915539525";"26001";"31001";"5000";"yes";"3";"0.324584205305731";"0.41991601679664"
"240";"54";"mlp";"0.858471737367326";"0.856555555555556";"97.0070965751311";"26501";"31501";"5000";"yes";"5";"0.281237024725735";"5.55888822235553"
"241";"55";"mlp";"0.843226920590817";"0.832171717171718";"96.6666666666667";"27001";"32001";"5000";"yes";"2";"0.233732183689905";"5.63887222555489"
"242";"56";"mlp";"0.894757179510959";"0.885";"97.1278567016677";"27501";"32501";"5000";"yes";"2";"0.232244635392843";"5.75884823035393"
"243";"57";"mlp";"0.941734487584884";"0.929455445544554";"96.5790307253722";"28001";"33001";"5000";"yes";"2";"0.279244504542066";"10.5978804239152"
"244";"58";"mlp";"0.75426550512213";"0.747242990654205";"95.4103343465046";"28501";"33501";"5000";"yes";"2";"0.376775757960434";"2.61947610477904"
"245";"59";"mlp";"0.931573275862069";"0.920217391304349";"96.975546975547";"29001";"34001";"5000";"yes";"3";"0.209650126378313";"13.5572885422915"
"246";"60";"mlp";"0.933061087149368";"0.919509803921568";"95.5851224674932";"29501";"34501";"5000";"yes";"2";"0.259174685967442";"1.61967606478705"
"247";"61";"mlp";"0.936159053760119";"0.921804123711339";"96.8797334141169";"30001";"35001";"5000";"yes";"2";"0.243486294434459";"1.93961207758448"
"248";"62";"mlp";"0.908603797701876";"0.8884375";"96.8692449355433";"30501";"35501";"5000";"yes";"2";"0.193366692432317";"4.55908818236352"
"249";"1";"lr";"0.863149847094801";"0.852692307692309";"98.0509745127436";"1";"2001";"2000";"yes";"2";"0.207741116167705";"3.79810094952524"
"250";"2";"lr";"0.949619771863118";"0.94";"98.1366459627329";"501";"2501";"2000";"yes";"8";"0.115664232440414";"23.288355822089"
"251";"3";"lr";"0.814450127877238";"0.807941176470588";"66.7022411953042";"1001";"3001";"2000";"yes";"4";"0.186644572298539";"15.8420789605197"
"252";"4";"lr";"0.712944224075123";"0.709090909090909";"26.7248908296943";"1501";"3501";"2000";"yes";"2";"0.207823379884303";"4.24787606196901"
"253";"5";"lr";"0.77518983251656";"0.765967741935483";"97.3962571196094";"2001";"4001";"2000";"yes";"2";"0.131070741138877";"15.592203898051"
"254";"6";"lr";"0.976436853260192";"0.966153846153846";"97.1428571428571";"2501";"4501";"2000";"yes";"4";"0.181792855356911";"11.0444777611194"
"255";"7";"lr";"0.971650768110945";"0.963571428571429";"98.1803797468354";"3001";"5001";"2000";"yes";"3";"0.166988364021451";"10.4947526236882"
"256";"8";"lr";"0.934429804068156";"0.923275862068965";"97.7992957746479";"3501";"5501";"2000";"yes";"8";"0.0890650747787194";"29.6351824087956"
"257";"9";"lr";"0.936143039591316";"0.92603448275862";"97.7657935285054";"4001";"6001";"2000";"yes";"3";"0.197357635148001";"5.39730134932533"
"258";"10";"lr";"0.93343886904981";"0.924130434782607";"98.1727574750831";"4501";"6501";"2000";"yes";"2";"0.125258465562821";"19.3903048475762"
"259";"11";"lr";"0.650504698920988";"0.671153846153846";"72.3253757736516";"5001";"7001";"2000";"yes";"4";"0.127152390716459";"30.3848075962019"
"260";"12";"lr";"0.968311750313302";"0.958461538461539";"98.0988593155894";"5501";"7501";"2000";"yes";"2";"0.199582590573982";"2.79860069965018"
"261";"13";"lr";"0.689948638318204";"0.689615384615385";"75.8751902587519";"6001";"8001";"2000";"yes";"4";"0.269954235352663";"2.99850074962519"
"262";"14";"lr";"0.697014439800796";"0.693709677419354";"38.5606060606061";"6501";"8501";"2000";"yes";"4";"0.383446229099369";"2.09895052473763"
"263";"15";"lr";"0.507929883138564";"0.531428571428571";"97.7161500815661";"7001";"9001";"2000";"yes";"2";"0.447630338726801";"16.1419290354823"
"264";"16";"lr";"0.977119355380225";"0.96804347826087";"6.67678300455235";"7501";"9501";"2000";"yes";"3";"0.298853854383503";"2.34882558720639"
"265";"17";"lr";"0.965211838525182";"0.953620689655172";"98.0330448465775";"8001";"10001";"2000";"yes";"2";"0.171057014122993";"9.34532733633183"
"266";"18";"lr";"0.575324283559578";"0.492692307692308";"98.0015372790161";"8501";"10501";"2000";"yes";"2";"0.215225870723384";"4.84757621189406"
"267";"19";"lr";"0.828452830188679";"0.8214";"89.4930875576037";"9001";"11001";"2000";"yes";"4";"0.061381501890384";"37.2313843078461"
"268";"20";"lr";"0.898997493734336";"0.890357142857143";"97.5171232876712";"9501";"11501";"2000";"yes";"10";"0.0829094870001459";"24.8375812093953"
"269";"21";"lr";"0.974216417910448";"0.9622";"97.9033728350046";"10001";"12001";"2000";"yes";"2";"0.069037122630113";"35.432283858071"
"270";"22";"lr";"0.969684691321644";"0.961363636363636";"98.4872611464968";"10501";"12501";"2000";"yes";"2";"0.148275752079574";"11.5942028985507"
"271";"23";"lr";"0.964822006472492";"0.955";"98.1760507533703";"11001";"13001";"2000";"yes";"2";"0.302114727247892";"10.8945527236382"
"272";"24";"lr";"0.929248058366674";"0.919642857142859";"97.7455716586151";"11501";"13501";"2000";"yes";"2";"0.197478083469505";"13.7431284357821"
"273";"25";"lr";"0.801156023906889";"0.794999999999999";"98.1324278438031";"12001";"14001";"2000";"yes";"2";"0.0960600880527587";"23.3883058470765"
"274";"26";"lr";"0.883758710615194";"0.874565217391303";"97.9807692307692";"12501";"14501";"2000";"yes";"2";"0.0442131855929992";"44.0779610194903"
"275";"27";"lr";"0.922412514827995";"0.912916666666668";"97.212543554007";"13001";"15001";"2000";"yes";"2";"0.0715703811286588";"27.7861069465267"
"276";"28";"lr";"0.803787083223943";"0.79076923076923";"97.6627712854758";"13501";"15501";"2000";"yes";"4";"0.0957167733505187";"20.3898050974513"
"277";"29";"lr";"0.88760907504363";"0.880500000000002";"95.1972555746141";"14001";"16001";"2000";"yes";"2";"0.114667466970313";"25.0874562718641"
"278";"30";"lr";"0.618633762517883";"0.472083333333333";"3.61648444070648";"14501";"16501";"2000";"yes";"4";"0.115432483039486";"21.7391304347826"
"279";"31";"lr";"0.835609696074812";"0.828214285714286";"97.4768713204373";"15001";"17001";"2000";"yes";"7";"0.134089292660681";"21.6891554222889"
"280";"32";"lr";"0.883045871559633";"0.873799999999999";"97.5784753363229";"15501";"17501";"2000";"yes";"2";"0.0688063092840677";"32.8335832083958"
"281";"33";"lr";"0.926941777833188";"0.918461538461537";"97.9365079365079";"16001";"18001";"2000";"yes";"2";"0.11191965951847";"10.9945027486257"
"282";"34";"lr";"0.803509154315606";"0.790499999999999";"12.5964010282776";"16501";"18501";"2000";"yes";"3";"0.0701135440038023";"25.0374812593703"
"283";"35";"lr";"0.825888304965095";"0.81909090909091";"58.848433530906";"17001";"19001";"2000";"yes";"2";"0.222730327481549";"22.9385307346327"
"284";"36";"lr";"0.959713024282561";"0.948666666666667";"97.6575121163166";"17501";"19501";"2000";"yes";"4";"0.254580309021446";"14.3428285857071"
"285";"37";"lr";"0.90364953886693";"0.894000000000001";"97.8378378378378";"18001";"20001";"2000";"yes";"3";"0.319519654480954";"5.74712643678161"
"286";"38";"lr";"0.929877515310586";"0.923";"97.420464316423";"18501";"20501";"2000";"yes";"6";"0.161083748973292";"25.5372313843078"
"287";"39";"lr";"0.865587967183227";"0.8585";"98.2094897045658";"19001";"21001";"2000";"yes";"2";"0.0757576758453872";"32.4837581209395"
"288";"40";"lr";"0.5";"0.491666666666667";"97.6331360946746";"19501";"21501";"2000";"yes";"3";"0.0646741020191654";"47.976011994003"
"289";"41";"lr";"0.5";"0.518333333333333";"97.7859778597786";"20001";"22001";"2000";"yes";"7";"0.0265721863879218";"37.4312843578211"
"290";"42";"lr";"0.941391524762771";"0.930357142857144";"97.4267968056788";"20501";"22501";"2000";"yes";"2";"0.0449472316381885";"31.0344827586207"
"291";"43";"lr";"0.889935790061418";"0.881666666666668";"88.2594417077176";"21001";"23001";"2000";"yes";"3";"0.144829865298725";"17.3413293353323"
"292";"44";"lr";"0.873673533083645";"0.865833333333335";"93.7728937728938";"21501";"23501";"2000";"yes";"4";"0.0696971346086611";"36.231884057971"
"293";"45";"lr";"0.50206043956044";"0.508076923076923";"97.4854932301741";"22001";"24001";"2000";"yes";"2";"0.0508418253527106";"44.9775112443778"
"294";"46";"lr";"0.965101088646967";"0.9562";"98.093058733791";"22501";"24501";"2000";"yes";"2";"0.519999230821635";"3.34832583708146"
"295";"47";"lr";"0.800017307026653";"0.793148148148148";"64.5308924485126";"23001";"25001";"2000";"yes";"2";"0.491891719418712";"3.34832583708146"
"296";"48";"lr";"0.906207972456829";"0.897068965517241";"98.1693363844393";"23501";"25501";"2000";"yes";"2";"0.455887362605045";"3.34832583708146"
"297";"49";"lr";"0.967290588079118";"0.954354838709677";"97.8330658105939";"24001";"26001";"2000";"yes";"2";"0.189037315909522";"13.1934032983508"
"298";"50";"lr";"0.92615758839371";"0.917222222222223";"98.1623277182236";"24501";"26501";"2000";"yes";"3";"0.18840370305057";"4.14792603698151"
"299";"51";"lr";"0.735861934477379";"0.735416666666666";"98.1623277182236";"25001";"27001";"2000";"yes";"3";"0.221178250444842";"4.09795102448776"
"300";"52";"lr";"0.795982142857143";"0.789";"13.3122028526149";"25501";"27501";"2000";"yes";"5";"0.231224157166535";"10.7446276861569"
"301";"53";"lr";"0.972599103350637";"0.963461538461538";"98.2706766917293";"26001";"28001";"2000";"yes";"2";"0.439066446456687";"0.499750124937526"
"302";"54";"lr";"0.838034024047071";"0.830833333333333";"98.1160512434062";"26501";"28501";"2000";"yes";"3";"0.43180223819483";"1.04947526236882"
"303";"55";"lr";"0.867769230769231";"0.859666666666668";"97.8195488721804";"27001";"29001";"2000";"yes";"3";"0.370799944410005";"0.499750124937526"
"304";"56";"lr";"0.863142410347478";"0.855";"97.8195488721804";"27501";"29501";"2000";"yes";"3";"0.319110830625989";"0.499750124937526"
"305";"57";"lr";"0.820340264650284";"0.813260869565217";"98.0392156862745";"28001";"30001";"2000";"yes";"2";"0.110730305793541";"24.1379310344828"
"306";"58";"lr";"0.842459135196071";"0.836363636363637";"66.3770634231103";"28501";"30501";"2000";"yes";"4";"0.115824829371411";"27.336331834083"
"307";"59";"lr";"0.891285375888293";"0.882692307692307";"97.6984126984127";"29001";"31001";"2000";"yes";"2";"0.253569860126322";"11.0444777611194"
"308";"60";"lr";"0.78097580059241";"0.774310344827585";"72.2882026920032";"29501";"31501";"2000";"yes";"2";"0.300182837207096";"10.6446776611694"
"309";"61";"lr";"0.956081081081081";"0.943709677419355";"97.037037037037";"30001";"32001";"2000";"yes";"3";"0.196942962274469";"17.7411294352824"
"310";"62";"lr";"0.839359079704191";"0.8325";"83.3199033037873";"30501";"32501";"2000";"yes";"11";"0.182181358522953";"13.8430784607696"
"311";"63";"lr";"0.911605937921727";"0.898461538461537";"97.8559176672384";"31001";"33001";"2000";"yes";"5";"0.117218876596336";"25.0874562718641"
"312";"64";"lr";"0.576563142739613";"0.578461538461538";"97.7351916376307";"31501";"33501";"2000";"yes";"3";"0.115599649709497";"27.8860569715142"
"313";"65";"lr";"0.806730179954315";"0.801774193548386";"97.4768713204373";"32001";"34001";"2000";"yes";"8";"0.130867842924971";"21.7391304347826"
"314";"66";"lr";"0.722270363951473";"0.751363636363637";"98.1292517006803";"32501";"34501";"2000";"yes";"6";"0.11092204847036";"23.688155922039"
"315";"67";"lr";"0.5";"0.4475";"98.0424143556281";"33001";"35001";"2000";"yes";"2";"0.119487819459228";"16.1419290354823"
"316";"68";"lr";"0.5";"0.444310344827586";"97.6537216828479";"33501";"35501";"2000";"yes";"2";"0.152301724445589";"14.5927036481759"
"317";"69";"lr";"0.898985700033256";"0.888548387096774";"76.3179916317992";"34001";"36001";"2000";"yes";"2";"0.142315482617161";"20.839580209895"
"318";"70";"lr";"0.969454636685797";"0.959074074074074";"97.8476821192053";"34501";"36501";"2000";"yes";"2";"0.205939159457966";"18.7906046976512"
"319";"71";"lr";"0.968291925465839";"0.9594";"97.1058644325971";"35001";"37001";"2000";"yes";"2";"0.427606092861674";"3.09845077461269"
"320";"72";"lr";"0.964984326018809";"0.9554";"97.9246733282091";"35501";"37501";"2000";"yes";"4";"0.347095198930733";"4.89755122438781"
"321";"73";"lr";"0.97615148119415";"0.966481481481481";"97.7963525835866";"36001";"38001";"2000";"yes";"5";"0.251609151024208";"2.64867566216892"
"322";"74";"lr";"0.910571972635588";"0.903636363636364";"98.1693363844393";"36501";"38501";"2000";"yes";"7";"0.248952430368131";"3.39830084957521"
"323";"1";"ksvm";"0.98141613737944";"0.971923076923077";"98.0509745127436";"1";"2001";"2000";"yes";"2";"0.207741116167705";"3.79810094952524"
"324";"2";"ksvm";"0.841492395437262";"0.834375000000001";"98.0124223602485";"501";"2501";"2000";"yes";"8";"0.115664232440414";"23.288355822089"
"325";"3";"ksvm";"0.691432225063939";"0.687352941176471";"97.8655282817503";"1001";"3001";"2000";"yes";"4";"0.186644572298539";"15.8420789605197"
"326";"4";"ksvm";"0.790455759734477";"0.785454545454546";"97.8165938864629";"1501";"3501";"2000";"yes";"2";"0.207823379884303";"4.24787606196901"
"327";"5";"ksvm";"0.786202811136841";"0.778548387096774";"97.4776240846216";"2001";"4001";"2000";"yes";"2";"0.131070741138877";"15.592203898051"
"328";"6";"ksvm";"0.637732202967211";"0.635";"97.5396825396825";"2501";"4501";"2000";"yes";"4";"0.181792855356911";"11.0444777611194"
"329";"7";"ksvm";"0.66796919894265";"0.664047619047619";"98.3386075949367";"3001";"5001";"2000";"yes";"3";"0.166988364021451";"10.4947526236882"
"330";"8";"ksvm";"0.857957200261658";"0.848103448275862";"97.4471830985916";"3501";"5501";"2000";"yes";"8";"0.0890650747787194";"29.6351824087956"
"331";"9";"ksvm";"0.636531615988696";"0.633275862068966";"97.7657935285054";"4001";"6001";"2000";"yes";"3";"0.197357635148001";"5.39730134932533"
"332";"10";"ksvm";"0.904944225601001";"0.897173913043478";"98.0897009966777";"4501";"6501";"2000";"yes";"2";"0.125258465562821";"19.3903048475762"
"333";"11";"ksvm";"0.584615384615385";"0.582692307692308";"97.7011494252874";"5001";"7001";"2000";"yes";"4";"0.127152390716459";"30.3848075962019"
"334";"12";"ksvm";"0.601778361281852";"0.599615384615384";"98.0228136882129";"5501";"7501";"2000";"yes";"2";"0.199582590573982";"2.79860069965018"
"335";"13";"ksvm";"0.58161132345915";"0.579230769230769";"98.0213089802131";"6001";"8001";"2000";"yes";"4";"0.269954235352663";"2.99850074962519"
"336";"14";"ksvm";"0.722365424560174";"0.717258064516129";"97.6515151515152";"6501";"8501";"2000";"yes";"4";"0.383446229099369";"2.09895052473763"
"337";"15";"ksvm";"0.728148103982828";"0.723214285714286";"97.7161500815661";"7001";"9001";"2000";"yes";"2";"0.447630338726801";"16.1419290354823"
"338";"16";"ksvm";"0.782306530132617";"0.776739130434782";"98.2549317147193";"7501";"9501";"2000";"yes";"3";"0.298853854383503";"2.34882558720639"
"339";"17";"ksvm";"0.528929979454717";"0.528448275862069";"97.7183320220299";"8001";"10001";"2000";"yes";"2";"0.171057014122993";"9.34532733633183"
"340";"18";"ksvm";"0.676078431372549";"0.672307692307692";"98.0784012298232";"8501";"10501";"2000";"yes";"2";"0.215225870723384";"4.84757621189406"
"341";"19";"ksvm";"0.785471698113207";"0.779000000000001";"97.6958525345622";"9001";"11001";"2000";"yes";"4";"0.061381501890384";"37.2313843078461"
"342";"20";"ksvm";"0.866447368421053";"0.857142857142857";"97.6027397260274";"9501";"11501";"2000";"yes";"10";"0.0829094870001459";"24.8375812093953"
"343";"21";"ksvm";"0.737910447761194";"0.7326";"97.7210574293528";"10001";"12001";"2000";"yes";"2";"0.069037122630113";"35.432283858071"
"344";"22";"ksvm";"0.516575806689259";"0.516363636363637";"98.2484076433121";"10501";"12501";"2000";"yes";"2";"0.148275752079574";"11.5942028985507"
"345";"23";"ksvm";"0.686925566343042";"0.6834";"98.0174464710547";"11001";"13001";"2000";"yes";"2";"0.302114727247892";"10.8945527236382"
"346";"24";"ksvm";"0.659537538244293";"0.656428571428571";"97.7455716586151";"11501";"13501";"2000";"yes";"2";"0.197478083469505";"13.7431284357821"
"347";"25";"ksvm";"0.681582258571878";"0.678636363636364";"98.1324278438031";"12001";"14001";"2000";"yes";"2";"0.0960600880527587";"23.3883058470765"
"348";"26";"ksvm";"0.559061177375914";"0.557608695652174";"97.7884615384615";"12501";"14501";"2000";"yes";"2";"0.0442131855929992";"44.0779610194903"
"349";"27";"ksvm";"0.642052194543298";"0.63875";"97.9094076655052";"13001";"15001";"2000";"yes";"2";"0.0715703811286588";"27.7861069465267"
"350";"28";"ksvm";"0.800341296928328";"0.794615384615385";"97.6627712854758";"13501";"15501";"2000";"yes";"4";"0.0957167733505187";"20.3898050974513"
"351";"29";"ksvm";"0.742364746945899";"0.738";"98.2847341337907";"14001";"16001";"2000";"yes";"2";"0.114667466970313";"25.0874562718641"
"352";"30";"ksvm";"0.555436337625179";"0.554583333333333";"97.9814970563499";"14501";"16501";"2000";"yes";"4";"0.115432483039486";"21.7391304347826"
"353";"31";"ksvm";"0.789159591485173";"0.78142857142857";"97.5609756097561";"15001";"17001";"2000";"yes";"7";"0.134089292660681";"21.6891554222889"
"354";"32";"ksvm";"0.932220183486239";"0.9218";"97.7578475336323";"15501";"17501";"2000";"yes";"2";"0.0688063092840677";"32.8335832083958"
"355";"33";"ksvm";"0.672328886672485";"0.667692307692307";"97.9365079365079";"16001";"18001";"2000";"yes";"2";"0.11191965951847";"10.9945027486257"
"356";"34";"ksvm";"0.450043591979076";"0.4515";"98.2862039417309";"16501";"18501";"2000";"yes";"3";"0.0701135440038023";"25.0374812593703"
"357";"35";"ksvm";"0.845164326613852";"0.839090909090909";"97.9678238780694";"17001";"19001";"2000";"yes";"2";"0.222730327481549";"22.9385307346327"
"358";"36";"ksvm";"0.732422737306843";"0.727";"97.4959612277868";"17501";"19501";"2000";"yes";"4";"0.254580309021446";"14.3428285857071"
"359";"37";"ksvm";"0.632911725955204";"0.629666666666667";"97.6833976833977";"18001";"20001";"2000";"yes";"3";"0.319519654480954";"5.74712643678161"
"360";"38";"ksvm";"0.896850393700787";"0.8895";"98.1943250214961";"18501";"20501";"2000";"yes";"6";"0.161083748973292";"25.5372313843078"
"361";"39";"ksvm";"0.593208751139471";"0.5915";"98.2094897045658";"19001";"21001";"2000";"yes";"2";"0.0757576758453872";"32.4837581209395"
"362";"40";"ksvm";"0.636784511784512";"0.634583333333334";"97.6331360946746";"19501";"21501";"2000";"yes";"3";"0.0646741020191654";"47.976011994003"
"363";"41";"ksvm";"0.637932389937107";"0.635000000000001";"97.7859778597786";"20001";"22001";"2000";"yes";"7";"0.0265721863879218";"37.4312843578211"
"364";"42";"ksvm";"0.610717535421812";"0.607857142857143";"97.5155279503106";"20501";"22501";"2000";"yes";"2";"0.0449472316381885";"31.0344827586207"
"365";"43";"ksvm";"0.657977386934673";"0.65375";"98.0295566502463";"21001";"23001";"2000";"yes";"3";"0.144829865298725";"17.3413293353323"
"366";"44";"ksvm";"0.835440074906367";"0.8275";"97.8021978021978";"21501";"23501";"2000";"yes";"4";"0.0696971346086611";"36.231884057971"
"367";"45";"ksvm";"0.765987484737485";"0.76";"97.2920696324952";"22001";"24001";"2000";"yes";"2";"0.0508418253527106";"44.9775112443778"
