"Itteration";"Model";"AUC";"ALIFT";"ACC";"Lower";"Upper";"Window-size";"Clustering";"Amount of Clusters";"Silhouette";"% Ommited"
"50";"50";"lr";"0.909455228553538";"0.892428571428571";"96.0407918416317";"24501";"29501";"5000";"Kmeans";"2";"";""
"51";"51";"lr";"0.894902686279818";"0.874761904761905";"95.1409718056389";"25001";"30001";"5000";"Kmeans";"3";"";""
"52";"52";"lr";"0.904923065765777";"0.879056603773585";"93.6412717456509";"25501";"30501";"5000";"Kmeans";"4";"";""
"53";"53";"lr";"0.755833141713219";"0.730425531914893";"94.3611277744451";"26001";"31001";"5000";"Kmeans";"3";"";""
"54";"54";"lr";"0.695086604163356";"0.669608294930876";"76.3047390521896";"26501";"31501";"5000";"Kmeans";"5";"";""
"55";"55";"lr";"0.317156911581569";"0.356027397260274";"46.6706658668266";"27001";"32001";"5000";"Kmeans";"2";"";""
"56";"56";"lr";"0.823669052788046";"0.765769230769231";"80.4439112177565";"27501";"32501";"5000";"Kmeans";"2";"";""
"57";"57";"lr";"0.793749586394018";"0.756884057971015";"69.6460707858428";"28001";"33001";"5000";"Kmeans";"2";"";""
"58";"58";"lr";"0.643763831105603";"0.623101265822785";"35.872825434913";"28501";"33501";"5000";"Kmeans";"2";"";""
"59";"59";"lr";"0.759586142920278";"0.705462427745665";"79.7840431913617";"29001";"34001";"5000";"Kmeans";"3";"";""
"60";"60";"lr";"0.719124963744673";"0.674643916913947";"80.6838632273545";"29501";"34501";"5000";"Kmeans";"2";"";""
"61";"61";"lr";"0.728517090528124";"0.685479233226837";"82.6634673065387";"30001";"35001";"5000";"Kmeans";"2";"";""
"62";"62";"lr";"0.866857551896922";"0.838779527559055";"93.1013797240552";"30501";"35501";"5000";"Kmeans";"2";"";""
"63";"1";"ksvm";"0.618587778459023";"0.615277777777777";"97.8404319136173";"1";"5001";"5000";"Kmeans";"6";"";""
"64";"2";"ksvm";"0.57062324929972";"0.568142857142857";"97.9004199160168";"501";"5501";"5000";"Kmeans";"2";"";""
"65";"3";"ksvm";"0.836410256410256";"0.827857142857143";"97.3605278944211";"1001";"6001";"5000";"Kmeans";"2";"";""
